time,open,high,low,close,volume
2026-03-24T05:35:00Z,45897.999,45921.999,45892.499,45920.999,1324.0
2026-03-24T05:40:00Z,45920.999,45984.5,45919.999,45958.5,1529.0
2026-03-24T05:45:00Z,45958.5,45977.0,45947.999,45962.0,1228.0
2026-03-24T05:50:00Z,45962.0,45978.0,45956.5,45966.5,1167.0
2026-03-24T05:55:00Z,45966.5,45971.0,45954.0,45970.5,876.0
2026-03-24T06:00:00Z,45970.5,46014.51,45964.51,46005.51,1410.0
2026-03-24T06:05:00Z,46005.51,46019.51,46000.01,46018.51,969.0
2026-03-24T06:10:00Z,46018.51,46021.51,45996.01,46011.01,919.0
2026-03-24T06:15:00Z,46011.01,46030.01,46003.01,46018.01,1157.0
2026-03-24T06:20:00Z,46018.01,46049.51,46007.01,46043.01,1173.0
2026-03-24T06:25:00Z,46043.01,46089.011,46039.51,46061.011,1348.0
2026-03-24T06:30:00Z,46061.011,46094.011,46061.011,46084.011,1542.0
2026-03-24T06:35:00Z,46084.011,46119.011,46084.011,46104.011,1217.0
2026-03-24T06:40:00Z,46104.011,46118.011,46091.511,46105.511,1078.0
2026-03-24T06:45:00Z,46105.511,46138.511,46086.511,46134.511,1257.0
2026-03-24T06:50:00Z,46134.511,46192.012,46125.011,46191.512,1018.0
2026-03-24T06:55:00Z,46191.512,46191.512,46160.012,46166.012,1150.0
2026-03-24T07:00:00Z,46166.012,46219.512,46151.512,46219.012,2264.0
2026-03-24T07:05:00Z,46219.012,46280.513,46211.012,46257.513,2468.0
2026-03-24T07:10:00Z,46257.513,46338.013,46257.013,46311.013,2748.0
2026-03-24T07:15:00Z,46311.013,46344.013,46283.013,46293.013,3123.0
2026-03-24T07:20:00Z,46293.013,46298.513,46256.013,46270.513,2699.0
2026-03-24T07:25:00Z,46270.513,46291.013,46251.013,46275.513,2012.0
2026-03-24T07:30:00Z,46275.513,46285.013,46222.012,46232.512,1970.0
2026-03-24T07:35:00Z,46232.512,46259.513,46220.512,46242.512,1929.0
2026-03-24T07:40:00Z,46242.512,46272.013,46234.512,46261.513,1751.0
2026-03-24T07:45:00Z,46261.513,46262.513,46231.512,46253.513,1799.0
2026-03-24T07:50:00Z,46253.513,46278.013,46233.512,46258.513,1979.0
2026-03-24T07:55:00Z,46258.513,46290.013,46250.513,46283.013,2248.0
2026-03-24T08:00:00Z,46283.013,46306.013,46249.512,46297.513,3984.0
2026-03-24T08:05:00Z,46297.513,46341.013,46284.513,46313.513,3456.0
2026-03-24T08:10:00Z,46313.513,46322.013,46284.013,46298.013,3594.0
2026-03-24T08:15:00Z,46298.013,46324.013,46196.512,46196.512,4029.0
2026-03-24T08:20:00Z,46196.512,46224.012,46176.512,46185.512,3496.0
2026-03-24T08:25:00Z,46185.512,46187.512,46144.511,46155.012,3208.0
2026-03-24T08:30:00Z,46155.012,46185.012,46130.011,46166.512,3247.0
2026-03-24T08:35:00Z,46166.512,46209.512,46153.012,46174.512,2576.0
2026-03-24T08:40:00Z,46174.512,46204.012,46136.511,46143.511,2730.0
2026-03-24T08:45:00Z,46143.511,46200.512,46143.511,46177.012,2824.0
2026-03-24T08:50:00Z,46177.012,46199.012,46107.011,46137.511,4104.0
2026-03-24T08:55:00Z,46137.511,46151.512,46097.511,46120.011,3001.0
2026-03-24T09:00:00Z,46120.011,46149.011,46099.011,46144.011,3443.0
2026-03-24T09:05:00Z,46144.011,46150.011,46047.51,46050.01,3180.0
2026-03-24T09:10:00Z,46050.01,46083.011,45987.01,45990.01,2752.0
2026-03-24T09:15:00Z,45990.01,46062.011,45988.51,46060.011,2725.0
2026-03-24T09:20:00Z,46060.011,46060.011,46014.51,46050.511,2493.0
2026-03-24T09:25:00Z,46050.511,46088.511,46039.51,46077.511,2262.0
2026-03-24T09:30:00Z,46077.511,46103.511,46062.011,46075.511,2762.0
2026-03-24T09:35:00Z,46075.511,46098.011,46066.511,46088.511,2069.0
2026-03-24T09:40:00Z,46088.511,46135.511,46087.511,46121.511,2229.0
2026-03-24T09:45:00Z,46121.511,46135.011,46090.011,46113.511,2390.0
2026-03-24T09:50:00Z,46113.511,46140.011,46082.011,46134.011,2037.0
2026-03-24T09:55:00Z,46134.011,46196.012,46133.511,46173.512,1932.0
2026-03-24T10:00:00Z,46173.512,46176.012,46086.511,46136.011,2403.0
2026-03-24T10:05:00Z,46136.011,46192.512,46135.511,46186.012,2209.0
2026-03-24T10:10:00Z,46186.012,46196.012,46164.512,46181.012,1767.0
2026-03-24T10:15:00Z,46181.012,46193.012,46169.012,46179.512,1804.0
2026-03-24T10:20:00Z,46179.512,46180.512,46149.011,46150.512,1701.0
2026-03-24T10:25:00Z,46150.512,46159.512,46107.011,46115.511,1796.0
2026-03-24T10:30:00Z,46115.511,46145.011,46094.011,46101.011,2409.0
2026-03-24T10:35:00Z,46101.011,46175.012,46100.011,46174.012,2081.0
2026-03-24T10:40:00Z,46174.012,46192.012,46142.511,46175.012,2287.0
2026-03-24T10:45:00Z,46175.012,46192.012,46113.511,46121.511,2102.0
2026-03-24T10:50:00Z,46121.511,46165.012,46121.511,46148.011,1824.0
2026-03-24T10:55:00Z,46148.011,46167.512,46133.011,46163.012,1751.0
2026-03-24T11:00:00Z,46163.012,46181.012,46113.011,46159.012,3288.0
2026-03-24T11:05:00Z,46159.012,46198.512,46150.011,46182.012,2397.0
2026-03-24T11:10:00Z,46182.012,46197.512,46165.012,46165.012,1752.0
2026-03-24T11:15:00Z,46165.012,46168.012,46099.511,46156.512,2128.0
2026-03-24T11:20:00Z,46156.512,46158.512,46135.011,46150.011,1722.0
2026-03-24T11:25:00Z,46150.011,46154.012,46108.011,46138.011,2191.0
2026-03-24T11:30:00Z,46138.011,46145.011,46115.011,46137.511,2181.0
2026-03-24T11:35:00Z,46137.511,46150.011,46115.011,46144.511,1814.0
2026-03-24T11:40:00Z,46144.511,46144.511,46105.011,46115.011,1755.0
2026-03-24T11:45:00Z,46115.011,46192.012,46114.511,46173.512,2147.0
2026-03-24T11:50:00Z,46173.512,46174.012,45999.01,46069.511,3888.0
2026-03-24T11:55:00Z,46069.511,46166.012,46065.511,46159.012,3139.0
2026-03-24T12:00:00Z,46159.012,46182.512,46110.011,46112.511,2652.0
2026-03-24T12:05:00Z,46112.511,46113.011,46056.511,46077.011,2328.0
2026-03-24T12:10:00Z,46077.011,46103.511,46051.011,46089.011,2191.0
2026-03-24T12:15:00Z,46089.011,46092.511,46059.511,46075.511,2402.0
2026-03-24T12:20:00Z,46075.511,46102.011,46060.511,46093.511,2323.0
2026-03-24T12:25:00Z,46093.511,46129.511,46085.511,46104.511,2324.0
2026-03-24T12:30:00Z,46104.511,46109.011,46006.01,46020.51,3515.0
2026-03-24T12:35:00Z,46020.51,46032.01,45961.01,45966.51,3575.0
2026-03-24T12:40:00Z,45966.51,45989.01,45935.509,45939.009,3690.0
2026-03-24T12:45:00Z,45939.009,45972.01,45921.509,45930.509,3070.0
2026-03-24T12:50:00Z,45930.509,45993.51,45922.509,45989.51,4033.0
2026-03-24T12:55:00Z,45989.51,45991.51,45935.509,45945.509,3339.0
2026-03-24T13:00:00Z,45945.509,45975.01,45930.509,45950.009,3461.0
2026-03-24T13:05:00Z,45950.009,45962.01,45794.008,45847.508,4752.0
2026-03-24T13:10:00Z,45847.508,45921.509,45837.508,45907.009,4049.0
2026-03-24T13:15:00Z,45907.009,45931.009,45861.009,45868.009,3239.0
2026-03-24T13:20:00Z,45868.009,45890.509,45845.008,45860.509,2385.0
2026-03-24T13:25:00Z,45860.509,45897.009,45829.008,45849.508,2985.0
2026-03-24T13:30:00Z,45849.508,45884.749,45802.248,45881.749,10140.0
2026-03-24T13:35:00Z,45881.749,45904.749,45800.748,45816.748,8934.0
2026-03-24T13:40:00Z,45816.748,45857.749,45745.747,45834.248,8180.0
2026-03-24T13:45:00Z,45834.248,45874.249,45782.748,45784.748,8443.0
2026-03-24T13:50:00Z,45784.748,45864.749,45780.748,45812.248,8619.0
2026-03-24T13:55:00Z,45812.248,45893.249,45806.248,45892.749,7659.0
2026-03-24T14:00:00Z,45892.749,45985.25,45867.749,45984.75,7978.0
2026-03-24T14:05:00Z,45984.75,46061.751,45927.249,46045.75,7136.0
2026-03-24T14:10:00Z,46045.75,46074.751,45959.75,46047.75,7773.0
2026-03-24T14:15:00Z,46047.75,46049.75,45949.749,46014.25,7654.0
2026-03-24T14:20:00Z,46014.25,46046.75,45973.75,46030.75,7781.0
2026-03-24T14:25:00Z,46030.75,46128.751,45985.75,46053.751,7066.0
2026-03-24T14:30:00Z,46053.751,46142.751,46047.75,46131.751,6608.0
2026-03-24T14:35:00Z,46131.751,46136.251,46035.75,46091.751,7300.0
2026-03-24T14:40:00Z,46091.751,46170.752,46063.751,46170.252,6475.0
2026-03-24T14:45:00Z,46170.252,46183.252,46055.251,46056.751,7280.0
2026-03-24T14:50:00Z,46056.751,46314.253,46018.75,46196.752,9594.0
2026-03-24T14:55:00Z,46196.752,46291.253,46102.251,46197.252,9042.0
2026-03-24T15:00:00Z,46197.252,46297.753,46197.252,46253.753,7763.0
2026-03-24T15:05:00Z,46253.753,46275.753,46228.752,46255.753,6838.0
2026-03-24T15:10:00Z,46255.753,46291.753,46220.252,46270.753,6268.0
2026-03-24T15:15:00Z,46270.753,46318.253,46262.753,46309.753,5757.0
2026-03-24T15:20:00Z,46309.753,46370.254,46292.253,46363.754,6090.0
2026-03-24T15:25:00Z,46363.754,46400.754,46335.753,46354.754,4946.0
2026-03-24T15:30:00Z,46354.754,46377.754,46296.753,46320.253,5264.0
2026-03-24T15:35:00Z,46320.253,46371.254,46318.753,46347.753,4378.0
2026-03-24T15:40:00Z,46347.753,46364.754,46323.753,46345.753,4282.0
2026-03-24T15:45:00Z,46345.753,46391.254,46335.753,46379.754,4218.0
2026-03-24T15:50:00Z,46379.754,46401.254,46348.253,46350.754,3934.0
2026-03-24T15:55:00Z,46350.754,46351.254,46231.252,46241.252,6526.0
2026-03-24T16:00:00Z,46241.252,46258.753,46216.752,46228.752,5873.0
2026-03-24T16:05:00Z,46228.752,46265.753,46202.752,46264.753,5192.0
2026-03-24T16:10:00Z,46264.753,46285.253,46245.752,46275.253,4687.0
2026-03-24T16:15:00Z,46275.253,46348.753,46262.753,46332.753,4807.0
2026-03-24T16:20:00Z,46332.753,46342.253,46292.753,46329.753,3891.0
2026-03-24T16:25:00Z,46329.753,46338.253,46296.253,46334.253,4199.0
2026-03-24T16:30:00Z,46334.253,46346.253,46299.753,46301.753,4198.0
2026-03-24T16:35:00Z,46301.753,46305.253,46205.752,46216.252,5592.0
2026-03-24T16:40:00Z,46216.252,46305.253,46205.252,46305.253,5002.0
2026-03-24T16:45:00Z,46305.253,46341.753,46263.753,46271.753,4648.0
2026-03-24T16:50:00Z,46271.753,46312.253,46265.753,46276.753,4094.0
2026-03-24T16:55:00Z,46276.753,46307.753,46234.752,46289.253,4360.0
2026-03-24T17:00:00Z,46289.253,46303.253,46168.752,46171.752,4705.0
2026-03-24T17:05:00Z,46171.752,46176.252,46115.251,46132.751,8745.0
2026-03-24T17:10:00Z,46132.751,46157.252,46097.751,46120.751,6462.0
2026-03-24T17:15:00Z,46120.751,46150.752,46113.251,46128.751,5735.0
2026-03-24T17:20:00Z,46128.751,46171.752,46121.751,46149.751,5115.0
2026-03-24T17:25:00Z,46149.751,46172.752,46142.251,46158.752,4538.0
2026-03-24T17:30:00Z,46158.752,46202.752,46121.751,46124.251,5199.0
2026-03-24T17:35:00Z,46124.251,46166.752,46107.751,46159.752,4491.0
2026-03-24T17:40:00Z,46159.752,46187.252,46084.751,46093.751,4544.0
2026-03-24T17:45:00Z,46093.751,46133.251,46078.251,46112.751,4063.0
2026-03-24T17:50:00Z,46112.751,46175.252,46101.751,46124.751,4339.0
2026-03-24T17:55:00Z,46124.751,46229.752,46114.751,46219.252,7547.0
2026-03-24T18:00:00Z,46219.252,46264.753,46192.752,46218.252,5816.0
2026-03-24T18:05:00Z,46218.252,46229.752,46186.252,46189.752,4790.0
2026-03-24T18:10:00Z,46189.752,46205.752,46171.252,46187.752,3544.0
2026-03-24T18:15:00Z,46187.752,46207.752,46140.751,46196.752,4472.0
2026-03-24T18:20:00Z,46196.752,46222.752,46173.752,46204.752,4189.0
2026-03-24T18:25:00Z,46204.752,46259.753,46197.752,46237.752,3622.0
2026-03-24T18:30:00Z,46237.752,46305.753,46219.752,46258.753,3886.0
2026-03-24T18:35:00Z,46258.753,46377.754,46255.753,46372.254,3429.0
2026-03-24T18:40:00Z,46372.254,46372.254,46247.752,46279.753,5055.0
2026-03-24T18:45:00Z,46279.753,46287.253,46250.753,46269.753,3327.0
2026-03-24T18:50:00Z,46269.753,46309.253,46254.753,46271.753,2946.0
2026-03-24T18:55:00Z,46271.753,46271.753,46213.752,46244.752,3327.0
2026-03-24T19:00:00Z,46244.752,46293.753,46243.752,46270.753,3303.0
2026-03-24T19:05:00Z,46270.753,46293.253,46250.753,46288.753,2483.0
2026-03-24T19:10:00Z,46288.753,46311.253,46281.253,46309.753,2157.0
2026-03-24T19:15:00Z,46309.753,46309.753,46250.753,46263.753,2388.0
2026-03-24T19:20:00Z,46263.753,46275.253,46239.752,46259.753,2896.0
2026-03-24T19:25:00Z,46259.753,46268.253,46220.752,46227.752,2993.0
2026-03-24T19:30:00Z,46227.752,46248.752,46199.752,46209.252,3413.0
2026-03-24T19:35:00Z,46209.252,46211.752,46173.252,46193.252,3364.0
2026-03-24T19:40:00Z,46193.252,46203.252,46173.252,46175.252,2822.0
2026-03-24T19:45:00Z,46175.252,46177.252,46134.251,46161.252,3051.0
2026-03-24T19:50:00Z,46161.252,46163.252,46108.751,46113.251,3713.0
2026-03-24T19:55:00Z,46113.251,46122.251,46092.751,46117.251,4720.0
2026-03-24T20:00:00Z,46117.251,46129.011,46111.011,46125.511,1646.0
2026-03-24T20:05:00Z,46125.511,46130.011,46113.511,46117.511,639.0
2026-03-24T20:10:00Z,46117.511,46137.011,46111.011,46130.011,633.0
2026-03-24T20:15:00Z,46130.011,46169.012,46121.011,46168.012,906.0
2026-03-24T20:20:00Z,46168.012,46510.525,46168.012,46502.025,7873.0
2026-03-24T20:25:00Z,46502.025,46601.526,46350.514,46386.514,6287.0
2026-03-24T20:30:00Z,46386.514,46454.015,46381.514,46425.014,5150.0
2026-03-24T20:35:00Z,46425.014,46561.026,46419.014,46538.525,5001.0
2026-03-24T20:40:00Z,46538.525,46545.025,46368.014,46414.514,5203.0
2026-03-24T20:45:00Z,46414.514,46452.515,46353.014,46418.014,3553.0
2026-03-24T20:50:00Z,46418.014,46437.514,46379.514,46393.514,2371.0
2026-03-24T20:55:00Z,46393.514,46428.514,46376.514,46393.154,2148.0
2026-03-24T22:00:00Z,46393.154,46460.505,46393.154,46450.004,962.0
2026-03-24T22:05:00Z,46450.004,46487.505,46438.504,46463.505,1717.0
2026-03-24T22:10:00Z,46463.505,46478.505,46431.004,46432.004,1118.0
2026-03-24T22:15:00Z,46432.004,46438.504,46393.504,46435.004,999.0
2026-03-24T22:20:00Z,46435.004,46435.004,46395.504,46399.504,825.0
2026-03-24T22:25:00Z,46399.504,46409.004,46373.504,46398.004,1152.0
2026-03-24T22:30:00Z,46398.004,46429.004,46398.004,46421.004,826.0
2026-03-24T22:35:00Z,46421.004,46444.004,46420.504,46425.004,646.0
2026-03-24T22:40:00Z,46425.004,46454.005,46421.504,46452.005,491.0
2026-03-24T22:45:00Z,46452.005,46464.505,46442.004,46447.504,506.0
2026-03-24T22:50:00Z,46447.504,46452.005,46441.004,46447.004,472.0
2026-03-24T22:55:00Z,46447.004,46459.505,46441.504,46457.005,457.0
2026-03-24T23:00:00Z,46457.005,46466.005,46417.504,46420.504,937.0
2026-03-24T23:05:00Z,46420.504,46435.004,46420.004,46430.004,685.0
2026-03-24T23:10:00Z,46430.004,46451.005,46430.004,46440.004,666.0
2026-03-24T23:15:00Z,46440.004,46453.505,46438.504,46451.505,545.0
2026-03-24T23:20:00Z,46451.505,46480.005,46450.505,46478.505,716.0
2026-03-24T23:25:00Z,46478.505,46486.505,46464.505,46465.005,575.0
2026-03-24T23:30:00Z,46465.005,46476.505,46450.505,46459.005,592.0
2026-03-24T23:35:00Z,46459.005,46468.505,46449.504,46459.505,564.0
2026-03-24T23:40:00Z,46459.505,46459.505,46431.504,46435.004,596.0
2026-03-24T23:45:00Z,46435.004,46448.504,46433.004,46447.004,741.0
2026-03-24T23:50:00Z,46447.004,46450.505,46431.004,46443.004,546.0
2026-03-24T23:55:00Z,46443.004,46448.504,46437.004,46441.004,508.0
2026-03-25T00:00:00Z,46441.004,46452.505,46410.504,46437.504,1690.0
2026-03-25T00:05:00Z,46437.504,46453.505,46424.504,46445.504,1475.0
2026-03-25T00:10:00Z,46445.504,46504.015,46438.504,46488.505,1897.0
2026-03-25T00:15:00Z,46488.505,46505.515,46463.005,46466.505,1610.0
2026-03-25T00:20:00Z,46466.505,46480.505,46440.504,46462.505,1522.0
2026-03-25T00:25:00Z,46462.505,46481.505,46460.005,46464.505,1054.0
2026-03-25T00:30:00Z,46464.505,46535.015,46404.504,46532.515,2878.0
2026-03-25T00:35:00Z,46532.515,46594.516,46525.015,46582.516,1841.0
2026-03-25T00:40:00Z,46582.516,46586.016,46560.516,46561.016,1383.0
2026-03-25T00:45:00Z,46561.016,46570.016,46536.515,46540.515,1368.0
2026-03-25T00:50:00Z,46540.515,46562.016,46528.015,46554.516,1455.0
2026-03-25T00:55:00Z,46554.516,46564.516,46528.515,46529.015,1645.0
2026-03-25T01:00:00Z,46529.015,46555.016,46526.015,46547.515,2374.0
2026-03-25T01:05:00Z,46547.515,46561.016,46521.515,46535.015,1880.0
2026-03-25T01:10:00Z,46535.015,46554.516,46512.515,46521.015,2012.0
2026-03-25T01:15:00Z,46521.015,46527.015,46505.515,46520.015,2186.0
2026-03-25T01:20:00Z,46520.015,46555.516,46519.515,46550.516,2287.0
2026-03-25T01:25:00Z,46550.516,46550.516,46523.015,46529.015,1672.0
2026-03-25T01:30:00Z,46529.015,46532.015,46509.015,46532.015,1869.0
2026-03-25T01:35:00Z,46532.015,46541.515,46519.015,46522.515,1800.0
2026-03-25T01:40:00Z,46522.515,46556.516,46488.505,46514.015,2152.0
2026-03-25T01:45:00Z,46514.015,46526.515,46510.015,46513.015,1732.0
2026-03-25T01:50:00Z,46513.015,46526.015,46511.015,46525.015,1885.0
2026-03-25T01:55:00Z,46525.015,46534.515,46478.005,46483.005,1354.0
2026-03-25T02:00:00Z,46483.005,46490.005,46447.004,46485.005,2494.0
2026-03-25T02:05:00Z,46485.005,46489.505,46446.004,46448.004,1582.0
2026-03-25T02:10:00Z,46448.004,46459.505,46433.004,46434.004,1765.0
2026-03-25T02:15:00Z,46434.004,46451.005,46430.004,46441.504,1922.0
2026-03-25T02:20:00Z,46441.504,46455.005,46430.004,46443.004,2035.0
2026-03-25T02:25:00Z,46443.004,46460.005,46441.504,46450.004,1110.0
2026-03-25T02:30:00Z,46450.004,46453.005,46439.004,46452.005,979.0
2026-03-25T02:35:00Z,46452.005,46452.505,46430.004,46433.004,897.0
2026-03-25T02:40:00Z,46433.004,46443.504,46427.004,46428.504,915.0
2026-03-25T02:45:00Z,46428.504,46444.504,46420.504,46428.004,1172.0
2026-03-25T02:50:00Z,46428.004,46432.504,46414.504,46420.504,973.0
2026-03-25T02:55:00Z,46420.504,46424.504,46402.504,46404.004,899.0
2026-03-25T03:00:00Z,46404.004,46420.004,46402.504,46416.504,1034.0
2026-03-25T03:05:00Z,46416.504,46429.504,46409.504,46410.004,827.0
2026-03-25T03:10:00Z,46410.004,46415.504,46380.504,46385.504,935.0
2026-03-25T03:15:00Z,46385.504,46401.504,46375.504,46395.004,826.0
2026-03-25T03:20:00Z,46395.004,46405.504,46393.004,46402.504,689.0
2026-03-25T03:25:00Z,46402.504,46410.004,46395.504,46405.504,660.0
2026-03-25T03:30:00Z,46405.504,46407.504,46392.504,46398.004,813.0
2026-03-25T03:35:00Z,46398.004,46431.004,46397.504,46426.504,812.0
2026-03-25T03:40:00Z,46426.504,46427.004,46409.504,46414.504,618.0
2026-03-25T03:45:00Z,46414.504,46426.504,46414.504,46421.504,588.0
2026-03-25T03:50:00Z,46421.504,46444.504,46418.504,46430.504,785.0
2026-03-25T03:55:00Z,46430.504,46445.004,46428.504,46445.004,625.0
2026-03-25T04:00:00Z,46445.004,46460.005,46440.504,46459.005,734.0
2026-03-25T04:05:00Z,46459.005,46477.505,46452.505,46477.505,691.0
2026-03-25T04:10:00Z,46477.505,46478.005,46461.505,46476.505,616.0
2026-03-25T04:15:00Z,46476.505,46504.515,46463.505,46501.515,766.0
2026-03-25T04:20:00Z,46501.515,46506.015,46489.505,46505.015,575.0
2026-03-25T04:25:00Z,46505.015,46519.515,46502.515,46517.015,476.0
2026-03-25T04:30:00Z,46517.015,46522.015,46511.515,46518.515,416.0
2026-03-25T04:35:00Z,46518.515,46530.015,46514.515,46519.515,460.0
2026-03-25T04:40:00Z,46519.515,46520.515,46509.515,46512.515,495.0
2026-03-25T04:45:00Z,46512.515,46512.515,46493.505,46503.015,697.0
2026-03-25T04:50:00Z,46503.015,46509.515,46500.005,46502.515,512.0
2026-03-25T04:55:00Z,46502.515,46520.015,46501.015,46515.515,650.0
2026-03-25T05:00:00Z,46515.515,46516.515,46497.505,46499.505,796.0
2026-03-25T05:05:00Z,46499.505,46519.515,46490.005,46507.015,818.0
2026-03-25T05:10:00Z,46507.015,46521.015,46507.015,46517.515,616.0
2026-03-25T05:15:00Z,46517.515,46517.515,46486.505,46490.505,666.0
2026-03-25T05:20:00Z,46490.505,46503.515,46488.505,46499.505,794.0
2026-03-25T05:25:00Z,46499.505,46499.505,46479.505,46488.505,602.0
2026-03-25T05:30:00Z,46488.505,46504.515,46481.505,46493.505,816.0
2026-03-25T05:35:00Z,46493.505,46510.015,46487.505,46508.515,603.0
2026-03-25T05:40:00Z,46508.515,46516.515,46500.505,46512.515,694.0
2026-03-25T05:45:00Z,46512.515,46512.515,46490.505,46497.005,693.0
2026-03-25T05:50:00Z,46497.005,46500.505,46459.505,46460.005,901.0
2026-03-25T05:55:00Z,46460.005,46465.505,46446.504,46458.505,1146.0
2026-03-25T06:00:00Z,46458.505,46464.015,46436.014,46441.514,1142.0
2026-03-25T06:05:00Z,46441.514,46448.014,46422.514,46427.014,935.0
2026-03-25T06:10:00Z,46427.014,46442.014,46425.014,46435.014,905.0
2026-03-25T06:15:00Z,46435.014,46441.014,46429.014,46439.014,950.0
2026-03-25T06:20:00Z,46439.014,46449.014,46423.014,46427.014,948.0
2026-03-25T06:25:00Z,46427.014,46430.514,46409.514,46419.514,932.0
2026-03-25T06:30:00Z,46419.514,46423.014,46399.014,46413.014,1233.0
2026-03-25T06:35:00Z,46413.014,46426.514,46402.014,46409.014,927.0
2026-03-25T06:40:00Z,46409.014,46444.014,46408.014,46439.014,764.0
2026-03-25T06:45:00Z,46439.014,46462.515,46436.514,46458.015,636.0
2026-03-25T06:50:00Z,46458.015,46488.015,46455.015,46458.015,808.0
2026-03-25T06:55:00Z,46458.015,46460.515,46445.514,46455.515,959.0
2026-03-25T07:00:00Z,46455.515,46455.515,46423.514,46433.514,1405.0
2026-03-25T07:05:00Z,46433.514,46448.014,46430.514,46433.014,1256.0
2026-03-25T07:10:00Z,46433.014,46486.515,46433.014,46476.015,1288.0
2026-03-25T07:15:00Z,46476.015,46483.515,46459.015,46471.015,953.0
2026-03-25T07:20:00Z,46471.015,46472.015,46422.014,46425.514,1520.0
2026-03-25T07:25:00Z,46425.514,46441.014,46419.014,46435.014,1259.0
2026-03-25T07:30:00Z,46435.014,46469.015,46431.014,46445.514,1426.0
2026-03-25T07:35:00Z,46445.514,46469.015,46433.514,46458.515,1279.0
2026-03-25T07:40:00Z,46458.515,46504.025,46458.515,46489.515,1481.0
2026-03-25T07:45:00Z,46489.515,46525.525,46482.015,46520.025,1418.0
2026-03-25T07:50:00Z,46520.025,46520.025,46493.015,46509.025,1193.0
2026-03-25T07:55:00Z,46509.025,46522.525,46493.515,46506.025,1166.0
2026-03-25T08:00:00Z,46506.025,46583.526,46496.015,46565.526,2885.0
2026-03-25T08:05:00Z,46565.526,46637.526,46565.026,46597.526,3401.0
2026-03-25T08:10:00Z,46597.526,46620.026,46585.526,46618.026,2498.0
2026-03-25T08:15:00Z,46618.026,46659.027,46610.026,46652.027,2330.0
2026-03-25T08:20:00Z,46652.027,46670.027,46621.526,46638.026,2375.0
2026-03-25T08:25:00Z,46638.026,46667.027,46627.026,46633.026,2221.0
2026-03-25T08:30:00Z,46633.026,46670.027,46625.026,46664.027,2159.0
2026-03-25T08:35:00Z,46664.027,46664.027,46566.526,46603.026,3462.0
2026-03-25T08:40:00Z,46603.026,46635.026,46593.526,46598.026,2290.0
2026-03-25T08:45:00Z,46598.026,46623.026,46566.026,46578.026,2463.0
2026-03-25T08:50:00Z,46578.026,46592.026,46480.515,46481.515,2141.0
2026-03-25T08:55:00Z,46481.515,46508.025,46479.515,46497.515,1942.0
2026-03-25T09:00:00Z,46497.515,46529.525,46467.015,46513.525,2898.0
2026-03-25T09:05:00Z,46513.525,46549.525,46511.525,46538.025,2014.0
2026-03-25T09:10:00Z,46538.025,46565.526,46536.525,46558.526,1632.0
2026-03-25T09:15:00Z,46558.526,46563.026,46536.525,46552.526,1489.0
2026-03-25T09:20:00Z,46552.526,46557.526,46501.025,46508.025,1618.0
2026-03-25T09:25:00Z,46508.025,46508.025,46468.015,46478.015,1743.0
2026-03-25T09:30:00Z,46478.015,46514.025,46478.015,46495.015,1616.0
2026-03-25T09:35:00Z,46495.015,46520.025,46481.515,46491.015,1623.0
2026-03-25T09:40:00Z,46491.015,46501.525,46464.015,46468.515,1260.0
2026-03-25T09:45:00Z,46468.515,46472.015,46421.514,46443.014,1848.0
2026-03-25T09:50:00Z,46443.014,46468.015,46431.014,46455.015,1634.0
2026-03-25T09:55:00Z,46455.015,46546.525,46452.015,46494.515,2596.0
2026-03-25T10:00:00Z,46494.515,46560.526,46491.015,46536.025,2863.0
2026-03-25T10:05:00Z,46536.025,46537.525,46500.515,46511.525,1864.0
2026-03-25T10:10:00Z,46511.525,46516.025,46497.515,46511.525,1494.0
2026-03-25T10:15:00Z,46511.525,46527.525,46497.015,46510.025,1523.0
2026-03-25T10:20:00Z,46510.025,46522.025,46489.015,46500.015,1337.0
2026-03-25T10:25:00Z,46500.015,46504.525,46481.515,46483.515,1345.0
2026-03-25T10:30:00Z,46483.515,46503.525,46474.515,46488.015,1447.0
2026-03-25T10:35:00Z,46488.015,46520.525,46486.015,46515.525,1270.0
2026-03-25T10:40:00Z,46515.525,46522.025,46479.015,46480.515,1302.0
2026-03-25T10:45:00Z,46480.515,46523.525,46475.015,46509.525,1354.0
2026-03-25T10:50:00Z,46509.525,46527.025,46502.025,46522.025,1454.0
2026-03-25T10:55:00Z,46522.025,46529.525,46505.025,46506.025,1311.0
2026-03-25T11:00:00Z,46506.025,46552.026,46505.025,46551.026,1758.0
2026-03-25T11:05:00Z,46551.026,46580.026,46535.025,46572.526,1396.0
2026-03-25T11:10:00Z,46572.526,46573.026,46546.025,46558.026,1458.0
2026-03-25T11:15:00Z,46558.026,46562.026,46539.525,46553.026,1040.0
2026-03-25T11:20:00Z,46553.026,46594.526,46547.025,46588.526,1213.0
2026-03-25T11:25:00Z,46588.526,46599.026,46556.026,46568.526,1443.0
2026-03-25T11:30:00Z,46568.526,46604.026,46568.526,46582.526,1471.0
2026-03-25T11:35:00Z,46582.526,46639.526,46579.026,46636.026,1245.0
2026-03-25T11:40:00Z,46636.026,46636.526,46608.026,46632.026,1054.0
2026-03-25T11:45:00Z,46632.026,46632.026,46501.025,46540.025,3042.0
